Legacy URL,Friendly URL,Shop Name,Meta Title,Meta Description,Meta Keywords,Open Graph Title,Open Graph Description,Tile image,Banner image,Category 1,Sub-Category 1,Category 2,Sub-Category 2,Category 3,Sub-Category 3,Description,Brand Logo,Brand Title,Monday Opening,Monday Closing,Tuesday Opening,Tuesday Closing,Wednesday Opening,Wednesday Closing,Thursday Opening,Thursday Closing,Friday Opening,Friday Closing,Saturday Opening,Saturday Closing,Sunday Opening,Sunday Closing,Phone Number,MapWize,Opening Date,SITE URL,Facebook URL,Twitter URL,Instagram URL,Type
https://odysseum.klepierre.fr/Shopping/Guess,guess,Guess,"Guess Montpellier : horaires, accès et bons plans  - Odysseum","Guess - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Guess - centre commercial Odysseum  - Montpellier,"Guess Montpellier : horaires, accès et bons plans  - Odysseum","Guess - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",guess-403.jpeg,guess-403.jpeg,Fashion,women's fashion,,men's fashion,,,"<p>Fondée en 1981 par les frères Marciano, la marque Guess propose des collections de prêt-à-porter pour homme et femme qui lient tendance et élégance à l'Italienne. La boutique d'Odysseum se plie en quatre pour offrir aux clients de nombreux modèles de vêtements qui leur permettront de rester trendy quelle que soit la saison. Guess propose également un rayon accessoires de mode pour parfaire son style. La bonne adresse pour un dressing tendance ? C'est la boutique Guess du centre commercial Odysseum.</p>",guess-905.png,Guess,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 65 04 72,371731,,https://www.guess.eu,https://www.facebook.com/GUESS,,,Shop
https://odysseum.klepierre.fr/Shopping/H-M,h-m,H&M,"H&M Montpellier : horaires, accès et bons plans  - Odysseum","H&M -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",H&M - centre commercial Odysseum  - Montpellier,"H&M Montpellier : horaires, accès et bons plans  - Odysseum","H&M -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",h-m-263.jpeg,h-m-263.jpeg,Fashion,women's fashion,,men's fashion,,children's fashion,"<p>
 La boutique H&amp;M du centre commercial Odysseum propose une mode de qualité au meilleur prix de manière responsable pour les femmes, les hommes, les adolescents et les enfants. <br />Les collections H&amp;M permettent de créer son propre style avec des tenues pour tous les jours, des essentiels de la mode, des tenues plus sophistiquées pour les occasions spéciales, des collaborations exclusives avec des designers renommés ainsi que des tenues de sport haute performance.</p><p>H&amp;M propose depuis 2013 un service de collecte de vêtements, de manière pérenne et dans l’ensemble de ses magasins dans le monde. Ce service proposé dans tous les magasins H&amp;M permet aux clients de rapporter n’importe quel vêtement ou textile, quel que soit son état d’usage et quelle que soit la marque. Les vêtements collectés sont ensuite pris en charge par la société I :CO, partenaire de H&amp;M, qui possède les infrastructures nécessaires pour leur offrir une seconde vie. Ils sont triés selon de nombreux critères, pour être ensuite soit portés à nouveau, réutilisés en chiffon, recyclés ou utilisés pour produire de l’énergie. Présentez votre sac de vêtements à recycler en caisse pour recevoir votre bon de réduction.</p><p>Retrouvez H&amp;M aux niveaux 0 et 1 de votre centre commercial Odysseum à Montpellier.</p>",h-m-510.png,H&M,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,08 05 08 88 88,371732,,http://www2.hm.com/fr_fr/index.html,https://www.facebook.com/hm,,,Shop
https://odysseum.klepierre.fr/Shopping/Histoire-d-Or,histoire-d-or,Histoire d'Or,"Histoire d'Or Montpellier : horaires, accès et bons plans  - Odysseum","Histoire d'Or - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Histoire d'Or - centre commercial Odysseum  - Montpellier,"Histoire d'Or Montpellier : horaires, accès et bons plans  - Odysseum","Histoire d'Or - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",histoire-d-or-124.jpeg,histoire-d-or-124.jpeg,Fashion,Jewellery,,,,,"<a name=""eztoc0_1"" id=""eztoc0_1""></a><h3>Histoire d’Or, la beauté du bijou pour tous…&nbsp;</h3><p>Histoire d’Or est née d’une volonté : permettre à tous et toutes de réaliser son rêve de bijou. Avec un choix immense de création, une large gamme de matériaux nobles et une variation infinie de styles, faire ou se faire le plus beau des cadeaux devient possible avec la boutique Histoire d'Or du centre commercial Odysseum.</p><a name=""eztoc0_2"" id=""eztoc0_2""></a><h3>… et pour toutes les histoires</h3><p>
 Histoires d’amour, d’amitié, de famille… Histoire d’Or est la meilleure façon de fêter ceux que vous aimez, petits et grands.<br />Offrir un bijou Histoire d’Or c’est la garantie de faire ou se faire plaisir pour toujours.</p><a name=""eztoc0_3"" id=""eztoc0_3""></a><h3>Avec le premier Bijoutier de France, il était une fois l’excellence…</h3><p>
 Un réseau de 350 magasins<br />
 Un choix unique de bijoux et de montres<br />
 Des matériaux nobles : Or*, Argent**, Diamant, Pierres Précieuses…<br />
 Une garantie de 2 ans sur tous nos bijoux et montres<br />
 Un certificat d’authenticité remis avec chaque bijou<br />
 Une carte de fidélité généreuse qui vous offre un chèque cadeau dès 5 achats<br />
 Des conseillers experts en bijouterie et horlogerie<br />
 Des ateliers de professionnels pour entretenir, réparer, ou créer votre modèle sur mesure<br />
 La liberté de changer d’avis sous 30 jours<br />
 La souplesse d’un règlement en plusieurs fois sans frais<br />Histoiredor.com pour profiter de la livraison ou du retrait en 2h en magasin</p><p>Rendez-vous dans votre boutique Histoire d'Or du centre commercial Odysseum.</p><p><i>Or 375/1000 ème -&nbsp;</i><b><i>Argent 925/1000 ème</i></b></p>",histoire-d-or-313.png,Histoire d'Or,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 52 60 30,371669,,https://www.histoiredor.com,https://www.facebook.com/HistoiredOr,,,Shop
https://odysseum.klepierre.fr/Shopping/Hylton,hylton,Hylton,"Hylton Montpellier : horaires, accès et bons plans  - Odysseum","Hylton - magasin de chaussure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Hylton - centre commercial Odysseum  - Montpellier,"Hylton Montpellier : horaires, accès et bons plans  - Odysseum","Hylton - magasin de chaussure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",hylton-377.jpeg,hylton-377.jpeg,Fashion,"shoes, bags & accessories",,,,,"<p>Soyez bien chaussé avec Hylton ! Depuis 1982, la marque propose des chaussures tendances pour hommes et femmes. La boutique Hylton d'Odysseum offre une large gamme composée de pas moins de 50 marques différentes pour permettre à chacun de trouver son bonheur telles que Palladium, Art, Clark's, Nike, Birkenstock, Tropéziennes ou encore Converse.</p><p>Une équipe de vendeurs chaleureuse est présente sur place et vous attend pour vous conseiller ou pour vous apporter votre pointure, le tout dans un décor design.</p>",hylton-outlet-235.png,Hylton,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 58 27,371698,,http://hylton.fr/,,,,Shop
https://odysseum.klepierre.fr/Shopping/I-AM,i-am,I AM,"I AM Montpellier : horaires, accès et bons plans  - Odysseum","I AM - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",I AM - centre commercial Odysseum  - Montpellier,"I AM Montpellier : horaires, accès et bons plans  - Odysseum","I AM - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",i-am-696.jpeg,i-am-696.jpeg,Fashion,"shoes, bags & accessories",,jewellery,,,"<p>Bracelets, sautoirs, colliers, manchettes, boucles d'oreilles ou encore bagues, toutes vos envies bijoux prendront vie dans la boutique I AM du centre commercial Odysseum. L'enseigne pratique toute l'année des petits prix pour permettre à toutes les femmes de changer de bijoux au gré de leurs envies sans se ruiner. Parce-que les bijoux permettent de parfaire un look, faites un tour dans la boutique I AM d'Odysseum, vous trouverez à tous les coups votre bonheur ! On ne voit pas de raison de se priver...</p>",i-am-886.png,I AM,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,09 61 00 71 66,371670,,http://www.i-am.com,https://www.facebook.com/iam.accessories,,,Shop
https://odysseum.klepierre.fr/Shopping/IG-Inspirations,ig-inspirations,IG Inspirations,"IG Inspirations  Montpellier : horaires, accès et bons plans  - Odysseum","IG Inspirations  - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",IG Inspirations  - centre commercial Odysseum  - Montpellier,"IG Inspirations  Montpellier : horaires, accès et bons plans  - Odysseum","IG Inspirations  - bijouterie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",ig-inspirations--610.jpeg,ig-inspirations--610.jpeg,Fashion,Jewellery,,"shoes, bags & accessories",,,"<p>
 Le magasin&nbsp;IG Inspirations&nbsp;propose un grand choix de bijoux de créateurs et de marques tendances régulièrement renouvelées. <br />
 Vous voulez vous sublimer?<br />
 Vous serez accueilli(es) dans une ambiance chaleureuse par une équipe compétente et à votre écoute.<br />Avec&nbsp;IG Inspirations&nbsp;à Odysseum, faites-vous plaisir quelques soient vos goûts et votre budget.</p>",ig-inspirations-256.png,IG Inspirations,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 17 62 69,371672,,,https://www.facebook.com/ig.inspirations,,,Shop
https://odysseum.klepierre.fr/Shopping/IKEA,ikea,IKEA,"IKEA Montpellier : horaires, accès et bons plans  - Odysseum","IKEA -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",IKEA - centre commercial Odysseum  - Montpellier,"IKEA Montpellier : horaires, accès et bons plans  - Odysseum","IKEA -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",ikea-725.jpeg,ikea-725.jpeg,department stores & hypermarket,,,,,,"<p>Vous emménagez ? Vous voulez changer de décoration intérieure ? Ne cherchez plus et rendez-vous dans votre centre commercial Odysseum. IKEA est la boutique spécialiste des meubles tendances en kit à prix abordables. Laissez vos pas vous guider à travers le parcours et découvrez également, au fil des différentes pièces de la maison, un vaste rayon composé d'essentiels pour votre intérieur.</p>",ikea-821.png,IKEA,00010101T100000,00010101T210000,00010101T100000,00010101T210000,00010101T100000,00010101T210000,00010101T100000,00010101T210000,00010101T100000,00010101T210000,00010101T100000,00010101T210000,closed,closed,09 69 36 20 06,371691,,http://www.ikea.com/fr/fr/,https://www.facebook.com/ikea.france,,,Shop
https://odysseum.klepierre.fr/Shopping/Iron-Body-Fit,iron-body-fit,Iron Body Fit,"Iron Body Fit Montpellier : horaires, accès et bons plans  - Odysseum","Iron Body Fit - magasin de sport au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Iron Body Fit - centre commercial Odysseum  - Montpellier,"Iron Body Fit Montpellier : horaires, accès et bons plans  - Odysseum","Iron Body Fit - magasin de sport au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Iron-Body-Fit_1.jpg,Iron-Body-Fit_1.jpg,Lifestyle & entertainment,,,,,,"<p>Venez d&eacute;couvrir une nouvelle fa&ccedil;on de faire du sport avec Iron Body Fit Odysseum ! Un concept unique, bas&eacute; sur l&rsquo;&eacute;lectrostimulation musculaire. Avec Iron Body Fit, plus besoin de consacrer trop de temps &agrave; son bien-&ecirc;tre physique : 25mn &eacute;quivalent &agrave; 4h de sport en salle ! Le mat&eacute;riel utilis&eacute; permet de garder ou retrouver sa ligne et son &eacute;nergie gr&acirc;ce &agrave; la stimulation simultan&eacute;e de 8 groupes musculaires coupl&eacute;e aux exercices propos&eacute;s par les coachs.</p>
 <p>Venez tenter l'exp&eacute;rience, retrouvez Iron Body Fit au niveau 0 du centre commercial Odysseum.</p>",Iron-Body-Fit_1.png,Iron Body Fit,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 13 93 32,100740655,,http://ironbodyfit.fr/,https://www.facebook.com/ironbodyfitsiege,,,Shop
https://odysseum.klepierre.fr/Shopping/Izac,izac,Izac,"Izac  Montpellier : horaires, accès et bons plans  - Odysseum","Izac  - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Izac  - centre commercial Odysseum  - Montpellier,"Izac  Montpellier : horaires, accès et bons plans  - Odysseum","Izac  - magasin de vetement, mode homme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",izac--811.jpeg,izac--811.jpeg,Fashion,men's fashion,,,,,"<p>Les hommes modernes ont rendez-vous dans la boutique Izac du centre commercial Odysseum. Spécialisé dans le prêt à porter pour homme, la marque habille ces messieurs de la tête aux pieds avec des collections de prêt-à-porter tendances. Izac s'adapte à la personnalité de chacun avec des vêtements&nbsp;élégants ou décontractés pour un look urbain &amp; sophistiqué.</p><p>T-shirts, polos, pull, vestes, gilets, blousons, manteaux, jeans, chemises, pantalons, bermudas et même costumes sont renouvelés au fil des saisons dans la boutique Izac Odysseum pour permettre aux hommes de s'offrir une garde robe complète, dans l'air du temps. Venez vite découvrir les nouvelles collections Izac lors de votre shopping à Odysseum.</p>",izac-253.png,Izac,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 41 10,371723,,https://www.izac.fr,https://www.facebook.com/izac.for.men,,,Shop
https://odysseum.klepierre.fr/Shopping/Jean-Vallon-Advanced,jean-vallon-advanced,Jean Vallon Advanced,"Jean Vallon Advanced  Montpellier : horaires, accès et bons plans  - Odysseum","Jean Vallon Advanced  - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Jean Vallon Advanced  - centre commercial Odysseum  - Montpellier,"Jean Vallon Advanced  Montpellier : horaires, accès et bons plans  - Odysseum","Jean Vallon Advanced  - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",jean-vallon-advanced--233.jpeg,jean-vallon-advanced--233.jpeg,Health & beauty,,,,,,"<p>Envie de changer de coiffure ? Rendez-vous dans le salon Jean Vallon Advanced du centre commercial Odysseum, un lieu unique et branché où technique rime avec tendance. Les coiffeurs présents sur place sont de véritables artistes qui savent comme personne travailler les cheveux. Ils auront toujours de nombreuses idées à vous proposer afin de mettre en valeur votre personnalité et révéler votre beauté. Homme et femme vivront une expérience unique dans ce temple dédié à la beauté de la chevelure.</p><p>Retrouvez votre salon Jean Valon Advanced à Odysseum, dans la galerie de l'hypermarché</p>",jean-vallon-advanced-163.png,Jean Vallon Advanced,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 47 75,371666,,http://jeanvallon-advanced.com/,https://www.facebook.com/pages/Jean-Vallon-Advanced/1420536388193561?ref=hl,,,Shop
https://odysseum.klepierre.fr/Shopping/JOTT,jott,JOTT,"JOTT Montpellier : horaires, accès et bons plans  - Odysseum","JOTT -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",JOTT - centre commercial Odysseum  - Montpellier,"JOTT Montpellier : horaires, accès et bons plans  - Odysseum","JOTT -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",jott.jpg,jott.jpg,Fashion,women's fashion,,men's fashion,,children's fashion,"<p>La boutique JOTT au concept original, ludique et coloré vous attend à Odysseum !</p><p>Créée en 2010 par deux Marseillais, Mathieu et Nicolas Gourdikian, JOTT (Just Over the Top)&nbsp;est une marque urbaine et trendy qui réinvente la manière de s’habiller en misant sur le confort et le style. JOTT s’est spécialisé dans la veste en duvet ultralégère et fine que l’on peut porter en toutes circonstances et en toutes saisons. Pratiques et légères, les vestes JOTT s'emportent partout puisqu'elles se roulent et se rangent en un clin d’œil dans leur petit pochon : dans le coffre du scooter, la boite-à-gants, dans le sac ou la valise pour aller au bout du monde. Et avec environ 22 nouvelles couleurs chaque saison, les doudounes JOTT s'adaptent à toutes les envies ! Un concept qui fédère toutes les générations puisque la marque fait l’unanimité auprès de tous ceux qui l’ont essayé.</p><p>JOTT développe également pour petits et grands, des vêtements et accessoires toujours plus smart et nomades qui séduisent une communauté de JOTTeurs de plus en plus grande.</p><p>Venez découvrir la nouvelle génération de doudoune dans votre boutique JOTT au niveau 1 du centre commercial Odysseum !</p>",jott-807.png,JOTT,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 81 11 10,4132701,,http://justoverthetop.com/,https://www.facebook.com/byJOTT,,,Shop
https://odysseum.klepierre.fr/Shopping/Kaporal-Jeans,kaporal-jeans,Kaporal Jeans,"Kaporal Jeans Montpellier : horaires, accès et bons plans  - Odysseum","Kaporal Jeans - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Kaporal Jeans - centre commercial Odysseum  - Montpellier,"Kaporal Jeans Montpellier : horaires, accès et bons plans  - Odysseum","Kaporal Jeans - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",kaporal-jeans-507.jpeg,kaporal-jeans-507.jpeg,Fashion,women's fashion,,men's fashion,,,"<p>Venez découvrir la marque française Kaporal Jeans dans votre centre commercial Odysseum. Spécialiste du jeans, la marque a su développer ses collections en proposant une gamme complète de vêtements et accessoires de mode tendances pour homme et femme.</p><p>Dans la boutique Kaporal Jeans d'Odysseum, vous retrouverez jeans, chaussures, t-shirts, pulls, ceintures, robes, chemises ou encore maroquineries, très inspirés des valeurs américaines. De quoi parfaire votre look et vous offrir une alternative créative, associant esprit vintage et branché à prix accessible.</p><p>Pénétrez dans l'univers du jeans avec Kaporal Jeans à Odysseum !</p>",kaporal-752.png,Kaporal Jeans,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 15 07 54,641955,,https://www.kaporal.com,https://www.facebook.com/kaporal5jeans,,,Shop
https://odysseum.klepierre.fr/Shopping/KIKO,kiko,KIKO,"KIKO Montpellier : horaires, accès et bons plans  - Odysseum","KIKO - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",KIKO - centre commercial Odysseum  - Montpellier,"KIKO Montpellier : horaires, accès et bons plans  - Odysseum","KIKO - maquillage, parfumerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",kiko-166.jpeg,kiko-166.jpeg,Health & beauty,,,,,,"<p>KIKO révèle la beauté des femmes grâce à sa gamme de cosmétiques de qualité professionnelle made in Italy. Maquillage, soins du visage et du corps, les produits proposés sont adaptés à toutes les peaux, à tous les âges, à tous les styles. Même les hommes y trouveront leur bonheur dans la boutique KIKO d'Odysseum.</p><p>Un large choix qui vous permettra d'exprimer votre personnalité. Et comme le dit si bien la marque, &quot;soyez ce que vous voulez&quot;... Retrouvez la boutique KIKO au niveau 1 de votre centre commercial Odysseum</p>",kiko-668.png,KIKO,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 22 04 65,371661,,https://www.kikocosmetics.com/fr-fr/,https://www.facebook.com/KikoMilanoFrance/,,,Shop
https://odysseum.klepierre.fr/Shopping/Kookai,kookai,Kookaï,"Kookaï Montpellier : horaires, accès et bons plans  - Odysseum","Kookaï - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Kookaï - centre commercial Odysseum  - Montpellier,"Kookaï Montpellier : horaires, accès et bons plans  - Odysseum","Kookaï - magasin de vetement, mode femme au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",kooka--791.jpeg,kooka--791.jpeg,Fashion,women's fashion,,,,,"<p>Depuis 25 ans, Kookaï propose aux femmes des collections de prêt-à-porter chics, colorées et accessibles dans l’air du temps. Robes, gilets, jupes, pantalons, sacs à main, accessoires, tout l’univers de la mode féminine s’est donné rendez-vous chez Kookaï ! Une marque mythique qui exprime sa force et sa sensibilité en revisitant les vêtements pour femme avec créativité.</p><p>A très vite pour une séance shopping dans votre boutique Kookaï du centre commercial Odysseum.</p>",kooka--473.png,Kookaï,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 99 64 58 13,371714,,https://www.kookai.fr,https://www.facebook.com/kookai,,,Shop
https://odysseum.klepierre.fr/Shopping/La-Boutique-du-Coiffeur,la-boutique-du-coiffeur,La Boutique du Coiffeur,"La Boutique du Coiffeur Montpellier : horaires, accès et bons plans  - Odysseum","La Boutique du Coiffeur - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",La Boutique du Coiffeur - centre commercial Odysseum  - Montpellier,"La Boutique du Coiffeur Montpellier : horaires, accès et bons plans  - Odysseum","La Boutique du Coiffeur - salon de coiffure au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",la-boutique-du-coiffeur-211.jpeg,la-boutique-du-coiffeur-211.jpeg,Health & beauty,,,,,,"<p>Vous souhaitez vous offrir un nouveau look ? Ou simplement bénéficier de conseils de professionnels pour trouver la coiffure et le make-up qui vous correspondent ? Rendez-vous à la Boutique du Coiffeur au centre commercial Odysseum.&nbsp;Avec les conseils des vendeurs diplômés de coiffure et/ou d’esthétique, vous trouverez à coup sûr le look qui vous convient, et n'aurez aucun mal à vous laisser tenter pour réaliser vos colorations, soins capillaires, manucures, extensions, make-up, coiffures de rêve...</p><p>La Boutique du Coiffeur vous propose les + grandes marques professionnelles de produits et matériels de coiffure mais aussi un très large choix de produits d’esthétique et de maquillage. Rendez-vous tous les mois pour découvrir de nouvelles promotions : les équipes de la Boutique du Coiffeur Odysseum sauront vous conseiller et vous guider pour sublimer vos cheveux et parfaire votre look. Le magasin est conçu pour vous offrir le plaisir et le bien être que vous méritez, avec des vendeurs professionnels à l’écoute de vos besoins.</p><p></p>",la-boutique-du-coiffeur-298.jpeg,La Boutique du Coiffeur,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 83 64 03,3056265,,http://www.laboutiqueducoiffeur.com/,https://www.facebook.com/LBDCoiffeur,,,Shop
https://odysseum.klepierre.fr/Shopping/La-Grande-Recre,la-grande-recre,La Grande Récré,"La Grande Récré Montpellier : horaires, accès et bons plans  - Odysseum","La Grande Récré -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",La Grande Récré - centre commercial Odysseum  - Montpellier,"La Grande Récré Montpellier : horaires, accès et bons plans  - Odysseum","La Grande Récré -  au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",la-grande-r-cr--603.jpeg,la-grande-r-cr--603.jpeg,department stores & hypermarket,,,,,,"<p>Spécialiste des jeux, des jouets et de la fête, le magasin la Grande Récré vous accueille en famille dans le centre commercial Odysseum. Avec plus de 10 000 références, vous êtes assuré de trouver le cadeau qui amusera vos enfants, pour un anniversaire, Noël, et toutes les autres occasions. Ou tout simplement pour leur faire plaisir.</p><p>Et pour être sûr de faire le bon choix vous pouvez compter sur les Parents Conseils de la Grande Récré qui sauront vous orienter vers le jeu ou jouet le plus adapté aux goûts de votre enfant.</p><p>Alors à très vite dans votre boutique la Grande Récré d'Odysseum.</p>",la-grande-r-cr--481.png,La Grande Récré,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 81 17 10,371682,,https://www.lagranderecre.fr,https://www.facebook.com/lagranderecre,,,Shop
https://odysseum.klepierre.fr/Shopping/Lafarge,lafarge,Lafarge,"Lafarge Montpellier : horaires, accès et bons plans  - Odysseum","Lafarge - sac a main, maroquinerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",Lafarge - centre commercial Odysseum  - Montpellier,"Lafarge Montpellier : horaires, accès et bons plans  - Odysseum","Lafarge - sac a main, maroquinerie au centre commercial Odysseum : Horaires-Reduction-Contacts, toutes les informations utiles sur notre site.",lafarge-471.jpeg,lafarge-471.jpeg,Fashion,"shoes, bags & accessories",,,,,"<p>
 Référence en matière de maroquinerie, Lafarge vous offre un grand choix de sacs à main, porte-documents, portefeuilles, porte-monnaie et parapluies.&nbsp;<br />Vous retrouverez les plus belles marques dans votre boutique Lafarge d'Odysseum pour vous assurer la meilleure qualité possible :&nbsp;Longchamp, Mac Douglas, Lancaster, Michael Kors, Lacoste, Save My Bag, Eastpack, Arthur &amp; Aston, Gérard Hénon, Isotoner, Vaux, Secrid... Dans un large éventail de formes, de couleurs et de matières</p><p>Venez profiter de la bonne humeur et de l’expertise des conseillers de la boutique Lafarge à Odysseum.&nbsp;</p>",maroquinerie-lafarge-287.png,Lafarge,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,00010101T100000,00010101T200000,closed,closed,04 67 15 80 34,371702,,,,,,Shop
